tweet_id,account_name,user_id,timestamp,text,links,repiles,retweets,favorites
1202735731229282304,The Wasteland Reviewer,1062132338048598016,15:45 - 5 gru 2019,Well...seeing  :  .                   ,https://www.instagram.com/p/B5tav2ZlHbJ/?igshid=esssar1bdqui,Null,0,0
1202734866493657090,Josh Bell,76225463,15:41 - 5 gru 2019,Awards votes are due soon  and there are tons of serious  important movies to catch up with  so of course I'm headed to see ' :  .',,Null,0,3
1202734228254818305,Ashley Dvorkin,23812401,15:39 - 5 gru 2019,New in Theaters: ' :   ' 'Dark Waters' and 'The Aeronauts' |  ,https://video.foxnews.com/v/6113394236001,Null,0,0
1202722572615475201,🤙🏻,834033595924828160,14:53 - 5 gru 2019,I’ll tell you after I see the final four: Knives Out  Marriage Story  Ford v Ferarri  and Uncut Gems. BUT for now:  1. Parasite 2. Once Upon A Time...In Hollywood 3. Honey Boy 4. The Irishman 5. The Lighthouse  Oh shit  I forgot about  :  .,,Null,0,2
1202713494686257153,Mathew Buck,117846394,14:16 - 5 gru 2019,Finally opening in the US is  :    an animation/live-action musical that is very reminiscent of a certain other animated movie based on a toy... and feels weirdly like it escaped from the 90s. Check out my full review (from August)! ,https://www.youtube.com/watch?v=ykdaqywSoMo,Null,8,24
1202711838435266560,The Douchebaggette Life,88130184,14:10 - 5 gru 2019,End of the A-List week presents:     and Dark Waters,,Null,0,0
1202710242947190784,🌈💙𝓕𝓾𝓷𝓴𝔂 𝓵𝓲𝓵 𝓥𝓲𝓴𝓲𝓷𝓰~⚔💫,1106674230761013248,14:04 - 5 gru 2019,Hey.....   I know i'm only just one user that you probably don't care about  But  please  please  please  PLEASE give     an honest chance when it comes out tomorrow   The people behind this film put there heart and soul into this movie,,Null,0,1
1202707605367525378,janet m,150308534,13:53 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/,,Null,0,0
1202700343500513281,Nathan,2726167332,13:24 - 5 gru 2019,I'm guessing that if he does  it will most likely be  :  .,,Null,0,2
1202697304937058305,Kidz Review Crew,1113881961007931394,13:12 - 5 gru 2019,Getting ready for our next review!  :  ! It's almost time!  Check out what Lily  Marcus  Jacob  and Sofia are expecting based on the trailer!  ,https://youtu.be/2mY_sQseHI8,Null,0,0
1202696972211113984,Josh Goldner,3365303302,13:11 - 5 gru 2019,Decided to buy the seat right next to this person as a bit  but they deleted their's right after.   So now I'M the maniac that bought a single seat in the back row of  :   on its opening day. ,,Null,1,10
1202694505566212097,Steph Elias,124259972,13:01 - 5 gru 2019,:   Del’s Food Truck (70075) Giveaway!         ,https://www.gaynycdad.com/2019/12/dels-food-truck.html,Null,0,0
1202694391489581059,Steph Elias,124259972,13:01 - 5 gru 2019,:  Rex Dasher's Porsche Mission E Giveaway!         ,https://www.gaynycdad.com/2019/12/playmobilthe-movie.html,Null,0,0
1202691759098277888,Amanda M,1430653771,12:50 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/,,Null,0,0
1202689785145413632,Josh Goldner,3365303302,12:42 - 5 gru 2019,OK  who the fuck is the maniac that bought a single seat in the back row of an empty screening of  :  ? ,,Null,0,4
1202689470128017409,WatCH. Playmobil The Movie! 2019 Online Full Movie,1119802756263342080,12:41 - 5 gru 2019,Watch  :   (2019) Full Movie Online Free    Watch Full HD :    Download Full HD :               ,http://bit.ly/PlaymobilMovies,Null,18,16
1202689402654380035,Chris Maitland,2978396003,12:41 - 5 gru 2019,A look at the best and worst of " :  " star Daniel Radcliffe's filmography so far: ,http://maitlandsmadness.blogspot.com/2019/12/the-best-and-worst-of-daniel-radcliffe.html,Null,0,0
1202689018011344896,Josh Goldner,3365303302,12:39 - 5 gru 2019,:   has sold zero tickets on its opening day in the 3 nearest AMCs to me.   I do the important research so you don't have to.,,Null,0,6
1202687699171205120,Lisa Smith,236699542,12:34 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/,,Null,0,0
1202685802297380870,CoolMoviePix,379925901,12:26 - 5 gru 2019,:   ,,Null,0,0
1202681982557315073,Christmas Jet is here 🎄,926043448427405317,12:11 - 5 gru 2019, ,,Null,0,0
1202675583601111040,SimplyDanRad,284797581,11:46 - 5 gru 2019,:   ,https://www.amazon.com/vdp/ed11f6d7ae0149698cd0499d45d5821e?ref=cm_sw_tw_r_ib_dt_ecVsnOuGbz98V,Null,0,0
1202675255959003136,OnlineAthens,14935240,11:45 - 5 gru 2019,Opening Credits: "Dark Waters " "Honey Boy " " :  " ,https://www.onlineathens.com/entertainment/20191205/opening-credits-dark-waters-honey-boy-playmobil-movie,Null,0,1
1202672750130876422,Galaxy Theatres,576274988,11:35 - 5 gru 2019,Set a playdate for this weekend! $6 tickets for everyone to see  :   starting tonight at select Galaxy locations. → ,http://bit.ly/Galaxy-Playmobil,Null,0,0
1202670483478585346,Chagrin Cinemas,74502497,11:26 - 5 gru 2019,Actual size of epic adventure not shown here. ‘ :  ’ opens tomorrow! Admission is only $5 to see    all day  every day!     ………….. ,https://www.clevelandcinemas.com/location/6347/Chagrin-Cinemas?utm_source=Scheduled%20Tweet&utm_medium=Chagrin,Null,0,0
1202667261569519617,Kristen V,26507408,11:13 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/ ! !,,Null,0,0
1202664981583532034,Porsche Canada,3420562659,11:04 - 5 gru 2019,The Mission E concept car is ready for its big screen debut.  :   hits theatres this Friday  December 6th.   ,,Null,3,5
1202658820582830080,Loributler,527159380,10:39 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/,,Null,0,0
1202655232347508737,Aaron Bonner,780254306,10:25 - 5 gru 2019,I genuinely thought that the joke was " :  .",,Null,0,33
1202654636836036610,The Onion,14075928,10:23 - 5 gru 2019,5 Things To Know About ‘ :  ’ ,https://trib.al/IBndTjP,Null,35,235
1202652141686534145,Bitchin' Lego,1888138303,10:13 - 5 gru 2019,' ' Review: Daniel Radcliffe and Jim Gaffigan voice   that can't touch 'Lego Movie' - Chicago Tribune ,https://ift.tt/2qnNbXv,Null,0,0
1202649188594569216,Charlene Lucas,1397298427,10:01 - 5 gru 2019,   hits theatres Dec. 6th. Enter to win passes as well as a Marla in the Fairy Castle set from  !   //parentclub.ca/2019/12/ - -passes- -toy-giveaway/,,Null,0,0
1202647853065293829,Michael DeFren,1175104530373066756,09:56 - 5 gru 2019,:   Del’s Food Truck (70075) Giveaway!         via   ,https://gleam.io/PaO0o/playmobil-the-movie-dels-food-truck-giveaway,Null,0,0
1202642511166156800,Linda Moulton,1354873992,09:34 - 5 gru 2019,   has a Works Cited page  and I just can’t cope with that mind blowing fact ,,Null,0,0
1202636273074212865,Tampa Bay Newspapers,51370388,09:10 - 5 gru 2019,A number of new movies will hit theaters this week  including ‘ :   ’ an animated action adventure  wherein a top secret organization has caused citizens from different lands to vanish from thin air. ,https://www.tbnweekly.com/diversions/article_e71b47b4-173a-11ea-81e5-9fa55d5d95a2.html#utm_campaign=blox&utm_source=twitter&utm_medium=social,Null,0,0
1202634199347421189,Lewisburg Cinema 8,1140552398,09:01 - 5 gru 2019,Be a kid all day every day.  Tickets to all showings of  :    are $5 each.  Special advance Thursday  12/5.  For tickets and showtimes  visit:  ,http://www.ourshowtimes.com,Null,0,0
