,senti_actor,senti_director,country,genres,imdb_score,count_actor,count_director,log_budget
53,0.041740712,0.1102344252233515,USA,Action,6.7,151.0,198.3301927194861,18.132998671500584
54,0.13211941715258146,0.22089993079836825,USA,Action,6.0,284.74560138448226,40.0,17.073607095985757
55,0.11641630800000001,0.18973724634740258,Canada,Horror,6.8,56.0,100.0,17.24949776244942
56,0.0931852,0.1102344252233515,USA,Horror,5.7,40.0,198.3301927194861,13.815510557964274
57,0.13211941715258146,0.1102344252233515,USA,Comedy,6.5,284.74560138448226,198.3301927194861,15.201804919084164
58,0.100438797,0.1102344252233515,USA,Biography,7.8,497.0,198.3301927194861,17.216707939626428
59,0.09327378,0.08236923910957714,USA,Action,6.6,487.0,140.0,18.132998671500584
60,0.13211941715258146,0.13166390431559188,USA,Action,7.1,284.74560138448226,500.0,18.82614585206053
61,0.11573019,0.1102344252233515,USA,Action,6.5,475.0,198.3301927194861,16.90655301132259
62,0.178328551,0.1102344252233515,USA,Comedy,5.7,138.0,198.3301927194861,16.012735135300492
63,0.13211941715258146,0.1102344252233515,USA,Comedy,5.7,284.74560138448226,198.3301927194861,16.588099280204055
64,0.14038470000000003,0.07459285080825259,USA,Crime,8.3,476.0,80.0,17.034386382832476
65,0.330339145,0.1102344252233515,USA,Comedy,5.5,496.0,198.3301927194861,16.11809565095832
66,0.163936616,0.1102344252233515,USA,Drama,8.1,497.0,198.3301927194861,13.77468856344402
67,0.170801385,0.1102344252233515,USA,Action,5.6,497.0,198.3301927194861,18.064005800013632
68,0.13211941715258146,0.1102344252233515,Germany,Crime,7.8,284.74560138448226,198.3301927194861,15.068273526459642
69,0.057845845,0.1102344252233515,UK,Action,6.9,496.0,198.3301927194861,17.216707939626428
70,0.08920744300000001,0.039640685125060145,USA,Action,6.7,493.0,60.0,17.45309671769066
71,0.036719474,0.1102344252233515,USA,Action,7.2,495.0,198.3301927194861,18.51599092375669
72,0.036719474,0.1102344252233515,USA,Action,6.1,495.0,198.3301927194861,17.909855120186375
73,0.119851327,0.1102344252233515,USA,Action,5.8,79.0,198.3301927194861,16.70588231586044
74,0.215074698,0.1102344252233515,USA,Action,5.9,159.0,198.3301927194861,14.914122846632385
75,0.18041416600000001,0.1102344252233515,USA,Comedy,5.9,498.0,198.3301927194861,17.399029496420383
76,0.217126161,0.1102344252233515,USA,Biography,7.2,39.0,198.3301927194861,13.815510557964274
77,0.142770044,0.17570658062520042,USA,Action,6.1,237.0,240.0,17.50439001207821
78,0.17100794800000002,0.11797552442413549,USA,Adventure,7.0,258.0,420.0,18.683045008419857
79,0.395414551,0.1102344252233515,Canada,Action,5.6,120.0,198.3301927194861,18.197537192638155
80,0.168361117,0.1102344252233515,USA,Action,6.6,138.0,198.3301927194861,15.89495209964411
81,0.13211941715258146,0.1102344252233515,USA,Comedy,5.1,284.74560138448226,198.3301927194861,14.914122846632385
82,0.22130480800000002,0.1102344252233515,USA,Crime,6.1,40.0,198.3301927194861,16.811242831518264
83,0.09716929099999999,0.1102344252233515,USA,Action,6.7,492.0,198.3301927194861,18.51599092375669
84,0.09327378,0.1102344252233515,USA,Action,7.8,487.0,198.3301927194861,18.132998671500584
85,0.13211941715258146,0.1102344252233515,France,Drama,7.7,284.74560138448226,198.3301927194861,17.665658159674333
86,0.21788636399999997,0.13303118461399716,UK,Drama,8.0,499.0,160.0,16.523560759066484
87,0.13211941715258146,0.1102344252233515,USA,Action,6.7,284.74560138448226,198.3301927194861,14.508657738524219
88,0.10570666199999999,0.1102344252233515,USA,Action,4.8,40.0,198.3301927194861,16.860032995687696
89,0.202246857,0.1102344252233515,USA,Comedy,5.0,414.0,198.3301927194861,16.523560759066484
90,0.073258615,0.00846581196581197,USA,Comedy,7.0,494.0,20.0,16.300417207752275
91,0.13211941715258146,0.1102344252233515,USA,Comedy,6.3,284.74560138448226,198.3301927194861,14.346138809026444
92,0.142693455,0.08858978437827192,USA,Adventure,7.3,437.0,492.0,16.11809565095832
93,0.17226646199999998,0.113621151996152,USA,Action,3.7,57.0,60.0,18.643824295266576
94,0.13211941715258146,0.1102344252233515,France,Drama,5.3,284.74560138448226,198.3301927194861,14.508657738524219
95,0.170801385,0.041173051303854874,USA,Comedy,6.8,497.0,140.0,15.424948470398375
96,0.135949804,0.0,USA,Action,6.8,498.0,180.0,17.216707939626428
97,0.09505219,0.18319765111431788,USA,Drama,8.0,198.0,180.0,16.38045991542581
98,0.209869957,0.1102344252233515,USA,Comedy,4.8,495.0,198.3301927194861,17.50439001207821
99,0.11061689300000001,0.1102344252233515,USA,Action,5.8,483.0,198.3301927194861,18.064005800013632
100,0.174903969,0.1102344252233515,UK,Comedy,7.1,318.0,198.3301927194861,14.603967918328545
101,0.13211941715258146,0.1102344252233515,USA,Horror,6.5,284.74560138448226,198.3301927194861,16.64872390202049
102,0.150531524,0.1102344252233515,Germany,Adventure,8.0,495.0,198.3301927194861,18.420680743952367
103,0.07550156400000001,0.10419763117999713,USA,Crime,6.9,99.0,500.0,15.761420707019587
104,0.122605945,0.1102344252233515,USA,Action,6.9,395.0,198.3301927194861,18.197537192638155
105,0.131302494,0.055425823597698626,USA,Action,7.5,494.0,440.0,19.33697147582652
106,0.095348141,0.08413961038961039,USA,Crime,7.9,484.0,20.0,15.955576721460545
107,0.124437456,0.1102344252233515,USA,Comedy,7.7,218.0,198.3301927194861,15.89495209964411
108,0.23061522899999998,0.1102344252233515,USA,Comedy,6.8,19.0,198.3301927194861,13.122363377404328
109,0.24723860600000003,0.1102344252233515,USA,Drama,5.6,40.0,198.3301927194861,16.70588231586044
110,0.13821905199999998,0.1102344252233515,UK,Horror,5.0,79.0,198.3301927194861,16.454567887579532
111,0.33141955300000003,0.16691295521803998,UK,Action,7.2,20.0,59.0,15.80338490611862
112,0.095085276,0.1102344252233515,USA,Comedy,5.3,500.0,198.3301927194861,17.37085861945369
113,0.037270316,0.19183763528138523,USA,Crime,7.6,416.0,100.0,17.686711568872166
114,0.13211941715258146,0.1281834669237013,USA,Adventure,6.1,284.74560138448226,40.0,13.122363377404328
115,0.142770044,0.09422944684077497,USA,Drama,7.2,237.0,160.0,15.60727002719233
116,0.226335719,0.18477583874458872,USA,Action,6.3,498.0,40.0,17.875953568510692
117,0.094471211,0.16337478965623506,USA,Action,7.0,80.0,320.0,17.034386382832476
118,0.170784876,0.1102344252233515,Canada,Crime,7.2,117.0,198.3301927194861,16.11809565095832
119,0.168361117,0.08349831349206349,USA,Crime,5.9,138.0,20.0,14.077874822431765
120,0.12840425,0.13755420882936514,USA,Comedy,7.8,98.0,500.0,14.77102200299171
121,0.120206349,0.1062407709794184,USA,Comedy,5.0,40.0,500.0,15.60727002719233
122,0.08920744300000001,0.039640685125060145,USA,Action,6.7,493.0,60.0,17.45309671769066
123,0.142693455,0.09639349878246758,USA,Action,6.6,437.0,500.0,19.11382792451231
124,0.278664805,0.1102344252233515,USA,Action,6.0,239.0,198.3301927194861,17.37085861945369
125,0.13211941715258146,0.1102344252233515,USA,Action,6.8,284.74560138448226,198.3301927194861,15.424948470398375
126,0.08925205800000001,0.1102344252233515,Germany,Action,4.1,140.0,198.3301927194861,13.815510557964274
127,0.036719474,0.047441712303331975,USA,Comedy,5.9,495.0,500.0,17.72753356339242
128,0.13211941715258146,0.00846581196581197,USA,Comedy,5.9,284.74560138448226,20.0,16.90655301132259
129,0.23255468,0.1102344252233515,USA,Action,6.3,430.0,198.3301927194861,15.89495209964411
130,0.150531524,0.17130788258327317,USA,Drama,7.7,495.0,120.0,19.11382792451231
131,0.170801385,0.1102344252233515,USA,Biography,8.0,497.0,198.3301927194861,15.424948470398375
132,0.077619048,0.1102344252233515,USA,Horror,6.9,20.0,198.3301927194861,14.508657738524219
133,0.15250260599999999,0.11122407858345358,USA,Comedy,6.3,496.0,60.0,18.197537192638155
134,0.119175865,0.1102344252233515,USA,Horror,5.2,497.0,198.3301927194861,15.009433026436708
135,0.163936616,0.05939381350709476,USA,Action,5.7,497.0,80.0,17.958645284355807
136,0.13211941715258146,0.1102344252233515,USA,Crime,6.3,284.74560138448226,198.3301927194861,16.300417207752275
137,0.13211941715258146,0.041173051303854874,USA,Drama,8.0,284.74560138448226,140.0,14.808762330974558
138,0.175826541,0.04525193362193359,USA,Biography,7.1,438.0,200.0,16.70588231586044
139,0.13211941715258146,0.1102344252233515,USA,Comedy,6.4,284.74560138448226,198.3301927194861,13.122363377404328
140,0.078963902,0.1102344252233515,USA,Comedy,5.9,495.0,198.3301927194861,17.216707939626428
141,0.104763994,0.1102344252233515,USA,Drama,7.7,494.0,198.3301927194861,16.454567887579532
142,0.13211941715258146,0.2013594447880162,Italy,Drama,7.0,284.74560138448226,60.0,16.11809565095832
143,0.13211941715258146,0.1102344252233515,USA,Horror,5.3,284.74560138448226,198.3301927194861,14.845129975145433
144,0.13211941715258146,0.1102344252233515,USA,Animation,6.4,284.74560138448226,198.3301927194861,16.811242831518264
145,0.09327378,0.1102344252233515,USA,Romance,7.1,487.0,198.3301927194861,17.73152558466196
146,0.105613444,0.1102344252233515,USA,Drama,5.9,497.0,198.3301927194861,14.603967918328545
147,0.146443035,0.13593555950274072,USA,Action,7.9,499.0,500.0,18.75715298057358
148,0.13211941715258146,0.1102344252233515,USA,Horror,4.8,284.74560138448226,198.3301927194861,16.213405830762646
149,0.165885176,0.16682163540163544,USA,Biography,7.6,498.0,500.0,16.523560759066484
150,0.09716929099999999,0.06965725400013348,USA,Action,8.7,492.0,500.0,16.213405830762646
151,0.035466887999999995,0.055425823597698626,USA,Action,8.0,491.0,440.0,17.50439001207821
152,0.071264048,0.17920326028138517,USA,Comedy,5.9,478.0,260.0,16.213405830762646
153,0.146443035,0.15986773134995785,USA,Action,7.2,499.0,200.0,19.11382792451231
154,0.096367397,0.1102344252233515,Canada,Action,5.8,100.0,198.3301927194861,17.111347423968603
155,0.118699495,0.053402777777777764,USA,Action,7.2,20.0,20.0,17.073607095985757
156,0.070047198,0.1102344252233515,USA,Horror,6.4,434.0,198.3301927194861,13.710150042306449
157,0.13211941715258146,0.07785774880501446,USA,Action,5.3,284.74560138448226,160.0,17.622173047734595
158,0.13211941715258146,0.1102344252233515,Spain,Adventure,7.2,284.74560138448226,198.3301927194861,18.064005800013632
159,0.13211941715258146,0.1102344252233515,USA,Crime,6.8,284.74560138448226,198.3301927194861,17.37085861945369
160,0.16568502699999998,0.1102344252233515,USA,Action,5.6,120.0,198.3301927194861,17.909855120186375
161,0.13211941715258146,0.16750000000000004,USA,Horror,6.5,284.74560138448226,20.0,14.22097566607244
162,0.13211941715258146,0.1102344252233515,Australia,Biography,7.1,284.74560138448226,198.3301927194861,16.70588231586044
163,0.165885176,0.12795072516459235,USA,Action,6.8,498.0,80.0,18.420680743952367
164,0.13211941715258146,0.1102344252233515,USA,Comedy,6.1,284.74560138448226,198.3301927194861,16.860032995687696
165,0.10511294300000001,0.1971926406926407,France,Crime,7.2,39.0,20.0,14.28551418721001
166,0.135949804,0.09379812271062275,USA,Action,7.7,498.0,500.0,17.98989782785991
167,0.126197994,0.1102344252233515,Australia,Comedy,6.1,296.0,198.3301927194861,16.811242831518264
168,-0.004350168,0.23330131000765714,USA,Biography,7.0,20.0,491.0,15.60727002719233
169,0.12088865300000001,0.1102344252233515,USA,Comedy,6.5,59.0,198.3301927194861,17.7473361906886
170,0.13211941715258146,0.1807844291125541,UK,Comedy,6.7,284.74560138448226,20.0,15.068318953999224
171,0.13211941715258146,0.1102344252233515,USA,Adventure,6.7,284.74560138448226,198.3301927194861,16.523560759066484
172,0.057845845,0.1102344252233515,USA,Action,5.8,496.0,198.3301927194861,18.643824295266576
173,0.141240496,0.1102344252233515,USA,Action,5.3,494.0,198.3301927194861,16.012735135300492
174,0.13211941715258146,0.4741180555555554,USA,Adventure,8.4,284.74560138448226,40.0,19.008467408854486
175,0.096110642,0.1102344252233515,USA,Drama,6.7,160.0,198.3301927194861,17.14771506813948
176,0.070047198,0.1102344252233515,USA,Horror,5.5,434.0,198.3301927194861,13.527828485512494
177,0.22079447100000002,0.1102344252233515,USA,Comedy,5.9,473.0,198.3301927194861,16.523560759066484
178,0.13211941715258146,0.1102344252233515,USA,Comedy,6.1,284.74560138448226,198.3301927194861,17.4264284706085
179,0.049267948,0.1102344252233515,USA,Biography,7.0,257.0,198.3301927194861,16.300417207752275
180,0.109610998,0.1102344252233515,USA,Crime,6.2,493.0,198.3301927194861,16.523560759066484
181,0.078963902,0.11049163652088662,USA,Adventure,8.0,495.0,500.0,18.064005800013632
182,0.168361117,0.18973724634740258,USA,Crime,7.7,138.0,100.0,17.034386382832476
183,0.13211941715258146,0.1102344252233515,USA,Drama,7.2,284.74560138448226,198.3301927194861,16.588099280204055
184,0.13211941715258146,0.1102344252233515,USA,Comedy,6.7,284.74560138448226,198.3301927194861,16.300417207752275
185,0.066028562,0.1102344252233515,USA,Crime,6.2,260.0,198.3301927194861,16.523560759066484
186,0.197036472,0.1102344252233515,USA,Action,5.9,40.0,198.3301927194861,17.822843743196746
187,0.078728076,0.06275,USA,Adventure,7.2,462.0,20.0,18.720785336402702
188,0.159023122,0.1102344252233515,USA,Comedy,5.9,494.0,198.3301927194861,16.38045991542581
189,0.11573019,0.1635889411781795,USA,Action,6.5,475.0,500.0,18.197537192638155
190,0.13211941715258146,0.1102344252233515,USA,Comedy,7.1,284.74560138448226,198.3301927194861,17.909855120186375
191,0.13211941715258146,0.1102344252233515,USA,Comedy,6.1,284.74560138448226,198.3301927194861,17.45309671769066
192,0.121110723,0.1102344252233515,USA,Drama,7.1,79.0,198.3301927194861,15.60727002719233
193,0.09716929099999999,0.020710227272727273,USA,Action,8.8,492.0,20.0,16.70588231586044
194,0.24723860600000003,0.103125,USA,Comedy,6.1,40.0,20.0,17.216707939626428
195,0.13211941715258146,0.1102344252233515,Iran,Drama,8.5,284.74560138448226,198.3301927194861,12.100712129872347
196,0.088017359,0.1102344252233515,USA,Action,7.1,455.0,198.3301927194861,18.132998671500584
197,0.13211941715258146,0.1102344252233515,USA,Horror,5.3,284.74560138448226,198.3301927194861,15.424948470398375
198,0.13211941715258146,0.11213476731601736,USA,Adventure,5.4,284.74560138448226,100.0,15.60727002719233
199,0.11573019,0.14669298941798944,USA,Action,6.7,475.0,60.0,18.337299135013314
200,0.031831597,0.08634934163059164,USA,Horror,5.5,20.0,60.0,16.300417207752275
201,0.140691487,-0.06264234709982473,USA,Drama,8.0,478.0,200.0,16.38045991542581
202,0.09716929099999999,0.03390243675595238,USA,Action,8.4,492.0,20.0,17.296750647299966
203,0.065905303,0.1060507916281049,UK,Action,6.8,20.0,220.0,15.761420707019587
204,0.10533184400000001,0.1102344252233515,USA,Drama,6.1,39.0,198.3301927194861,17.822843743196746
205,0.146443035,0.025080086580086574,USA,Drama,5.5,499.0,20.0,17.216707939626428
206,0.10081451699999999,0.17515944113756618,USA,Adventure,6.7,494.0,100.0,18.698312480550644
207,0.05515625,0.09671962835662569,USA,Action,7.3,20.0,491.0,17.034386382832476
208,0.13211941715258146,0.1102344252233515,USA,Drama,6.5,284.74560138448226,198.3301927194861,15.919644712234481
209,0.094853566,0.1225079627609495,UK,Action,7.9,310.0,500.0,15.89495209964411
210,0.117561761,0.0577420634920635,USA,Animation,5.0,492.0,20.0,17.37085861945369
211,0.227231618,0.1102344252233515,USA,Comedy,6.6,497.0,198.3301927194861,17.216707939626428
212,0.13211941715258146,0.08802083333333335,USA,Comedy,7.0,284.74560138448226,20.0,15.761420707019587
213,0.13211941715258146,0.1102344252233515,USA,Comedy,4.9,284.74560138448226,198.3301927194861,17.341871082580436
214,0.109610998,0.12795072516459235,Germany,Action,7.0,493.0,80.0,18.337299135013314
215,0.259042405,0.1102344252233515,USA,Comedy,5.3,79.0,198.3301927194861,17.37085861945369
216,0.13035440199999998,0.113621151996152,USA,Drama,6.6,493.0,60.0,17.073607095985757
217,0.13211941715258146,0.1102344252233515,USA,Action,6.1,284.74560138448226,198.3301927194861,17.216707939626428
218,0.007046045999999999,0.1102344252233515,USA,Action,5.8,236.0,198.3301927194861,17.72753356339242
219,0.135949804,0.1102344252233515,UK,Action,5.9,498.0,198.3301927194861,17.909855120186375
220,0.219103916,0.06392377645502645,USA,Adventure,5.6,492.0,20.0,18.064005800013632
221,0.17703730399999998,0.1102344252233515,UK,Action,7.2,80.0,198.3301927194861,16.588099280204055
222,0.13211941715258146,0.1102344252233515,USA,Drama,7.2,284.74560138448226,198.3301927194861,14.914122846632385
223,0.117561761,0.09876120205026453,USA,Comedy,8.1,492.0,120.0,16.496532086678563
224,0.227306222,0.1102344252233515,USA,Comedy,5.7,217.0,198.3301927194861,16.510137738734343
225,0.104763994,0.1102344252233515,USA,Drama,7.7,494.0,198.3301927194861,16.454567887579532
226,-0.007127193,0.07339343544102918,USA,Adventure,8.0,19.0,476.0,15.89495209964411
227,0.087195224,0.1102344252233515,USA,Action,5.3,78.0,198.3301927194861,18.469470908121796
228,0.290844399,0.07758251690760377,USA,Adventure,5.8,494.0,360.0,18.82614585206053
229,0.13211941715258146,0.1102344252233515,France,Drama,7.2,284.74560138448226,198.3301927194861,15.201804919084164
230,0.13211941715258146,0.1102344252233515,UK,Biography,7.2,284.74560138448226,198.3301927194861,15.520258650202699
231,0.121110723,0.12941610941142195,USA,Action,6.7,79.0,160.0,18.420680743952367
232,0.093487696,0.1102344252233515,Hong Kong,Action,6.3,498.0,198.3301927194861,17.98989782785991
233,0.07369047599999999,0.1102344252233515,USA,Comedy,6.6,20.0,198.3301927194861,16.860032995687696
234,0.13211941715258146,0.1102344252233515,Australia,Adventure,7.5,284.74560138448226,198.3301927194861,14.403297222866392
235,0.078728076,0.06275,USA,Action,8.1,462.0,20.0,18.75715298057358
236,0.156320214,0.08715466742252456,USA,Mystery,7.1,314.0,35.0,15.424948470398375
237,0.170801385,0.09639349878246758,USA,Drama,7.1,497.0,500.0,17.98989782785991
238,0.210310638,0.1102344252233515,USA,Drama,7.3,39.0,198.3301927194861,18.197537192638155
239,0.11641630800000001,0.052370129870129865,USA,Drama,7.1,56.0,20.0,17.182806387950748
240,0.35885416700000006,0.07459285080825259,USA,Crime,6.0,20.0,80.0,16.300417207752275
241,0.13211941715258146,0.0,USA,Drama,6.1,284.74560138448226,120.0,17.909855120186375
242,0.152137102,0.1102344252233515,UK,Biography,6.9,499.0,198.3301927194861,15.89495209964411
243,0.065896118,0.06457834609914101,USA,Drama,8.2,487.0,500.0,17.312018119430753
244,0.120206349,0.10914709595959597,USA,Comedy,6.5,40.0,20.0,15.89495209964411
245,0.13211941715258146,-0.021548239087301593,USA,Horror,5.7,284.74560138448226,60.0,15.201804919084164
246,0.017083333,0.1102344252233515,USA,Drama,5.8,20.0,198.3301927194861,16.811242831518264
247,0.121110723,0.16222482638888885,USA,Action,7.3,79.0,80.0,18.683045008419857
248,0.136740062,0.1102344252233515,USA,Comedy,6.4,495.0,198.3301927194861,17.7667542765457
249,0.13211941715258146,0.1102344252233515,USA,Horror,5.4,284.74560138448226,198.3301927194861,16.176364559082295
250,0.088017359,0.1102344252233515,USA,Comedy,5.0,455.0,198.3301927194861,15.473738634567807
251,0.08670741,0.09441647241647241,USA,Action,5.5,484.0,20.0,17.942644943009366
252,0.197905844,0.05987091227878987,USA,Drama,6.3,20.0,240.0,18.064005800013632
253,0.330339145,0.1102344252233515,USA,Drama,7.0,496.0,198.3301927194861,16.811242831518264
254,0.036784642,0.1102344252233515,USA,Comedy,5.6,499.0,198.3301927194861,17.72753356339242
255,0.089422114,0.0032266542980828746,USA,Comedy,6.9,477.0,80.0,17.98989782785991
256,0.161716909,0.15901686507936505,USA,Comedy,5.4,60.0,60.0,16.70588231586044
257,0.099383957,0.13393820156128833,USA,Action,6.6,499.0,140.0,18.75715298057358
258,0.15828294099999998,-0.03049108816530679,USA,Comedy,5.6,40.0,500.0,15.89495209964411
259,0.140691487,0.1102344252233515,UK,Biography,6.7,478.0,198.3301927194861,17.37085861945369
260,0.117625,0.047253371074334624,USA,Biography,7.2,20.0,180.0,17.216707939626428
261,0.197036472,0.1102344252233515,USA,Drama,6.7,40.0,198.3301927194861,16.11809565095832
262,0.065896118,0.06457834609914101,USA,Action,6.7,487.0,500.0,17.72753356339242
263,0.13211941715258146,0.1102344252233515,USA,Action,4.5,284.74560138448226,198.3301927194861,17.073607095985757
264,0.13211941715258146,0.09858425125222,USA,Comedy,4.6,284.74560138448226,160.0,18.09217667698033
265,0.155112975,0.12967179834054834,USA,Horror,5.7,60.0,40.0,17.50439001207821
266,0.13211941715258146,0.1102344252233515,Australia,Horror,5.3,284.74560138448226,198.3301927194861,17.216707939626428
267,0.13211941715258146,0.1102344252233515,USA,Drama,6.2,284.74560138448226,198.3301927194861,14.508657738524219
268,0.09718446900000001,0.1102344252233515,UK,Biography,7.1,497.0,198.3301927194861,16.61887093887081
269,0.138964534,0.1102344252233515,USA,Action,6.0,40.0,198.3301927194861,17.98989782785991
270,0.13211941715258146,0.2260285875871814,New Zealand,Drama,7.6,284.74560138448226,60.0,15.60727002719233
271,0.078728076,0.09302117320432751,USA,Horror,7.5,462.0,200.0,14.403297222866392
272,0.093487696,0.14669298941798944,USA,Action,5.5,498.0,60.0,17.37085861945369
273,0.099383957,0.1102344252233515,USA,Action,6.1,499.0,198.3301927194861,17.034386382832476
274,0.060928085,0.1102344252233515,USA,Action,6.1,493.0,198.3301927194861,17.909855120186375
275,0.13211941715258146,0.09929253472222221,USA,Action,6.0,284.74560138448226,60.0,17.72753356339242
276,0.10635325,0.1102344252233515,USA,Comedy,7.8,497.0,198.3301927194861,16.70588231586044
277,0.13211941715258146,0.013071582410644916,USA,Crime,5.3,284.74560138448226,160.0,15.424948470398375
278,0.114814935,0.1102344252233515,USA,Action,7.8,40.0,198.3301927194861,17.034386382832476
279,0.139817195,0.1102344252233515,UK,Biography,7.3,20.0,198.3301927194861,17.37085861945369
280,0.167806255,0.05838622719184476,USA,Adventure,6.3,180.0,180.0,19.08851011652802
281,0.212684591,0.1102344252233515,USA,Drama,6.7,158.0,198.3301927194861,17.216707939626428
282,0.09327378,0.1102344252233515,USA,Drama,7.0,487.0,198.3301927194861,17.72753356339242
283,0.13211941715258146,0.1102344252233515,USA,Comedy,6.5,284.74560138448226,198.3301927194861,14.22097566607244
284,0.109610998,0.1102344252233515,USA,Adventure,6.7,493.0,198.3301927194861,17.909855120186375
285,0.13211941715258146,0.1102344252233515,USA,Biography,6.2,284.74560138448226,198.3301927194861,16.012735135300492
286,0.087493056,0.1102344252233515,UK,Action,3.6,40.0,198.3301927194861,16.64872390202049
